This list contains all games supported by FinalBurn Neo.

12109 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| tmntub	|  	| Teenage Mutant Ninja Turtles (US 4 Players, version H)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntua	|  	| Teenage Mutant Ninja Turtles (US 4 Players, version J)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntu		|  	| Teenage Mutant Ninja Turtles (US 4 Players, version R)| tmnt		| 1989	| Konami	| GX963		| 					|
| tmnt		|  	| Teenage Mutant Ninja Turtles (World 4 Players, version| 		| 1989	| Konami	| GX963		| 					|
| md_tmntshj	|  	| Teenage Mutant Ninja Turtles - Return of the Shredder | md_tmhthh	| 1992	| Konami	| Sega Megadrive| 					|
| md_tmnthh	|  	| Teenage Mutant Ninja Turtles - The Hyperstone Heist (U| md_tmhthh	| 1992	| Konami	| Sega Megadrive| 					|
| md_tmnttficb	|  	| Teenage Mutant Ninja Turtles - Tournament Fighters (Ha| md_tmhttf	| 2014	| 2014, Color By| Sega Megadrive| 					|
| md_tmnttfj	|  	| Teenage Mutant Ninja Turtles - Tournament Fighters (Jp| md_tmhttf	| 1993	| Konami	| Sega Megadrive| 					|
| md_tmnttfu	|  	| Teenage Mutant Ninja Turtles - Tournament Fighters (US| md_tmhttf	| 1993	| Konami	| Sega Megadrive| 					|
| tmnt22pu	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (2 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2a	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2		|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| 		| 1991	| Konami	| GX063		| 					|
| md_tmntru	|  	| Teenage Mutant Ninja Turtles - Vozvrashchenie Legendy | 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_teiketsu	|  	| Teitoku no Ketsudan (Jpn)				| md_pto	| 1992	| Koei		| Sega Megadrive| 					|
| tekipakit	|  	| Teki Paki (location test)				| tekipaki	| 1991	| Toaplan	| Toaplan GP9001| 					|
| tekipaki	|  	| Teki Paki						| 		| 1991	| Toaplan	| Toaplan GP9001| 					|
| md_tekkn3sp	|  	| Tekken 3 Special					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| teljan	|  	| Tel Jan						| 		| 1999	| Electro Design| Super Kaneko N| 					|
| md_telmah	|  	| Tel-Tel Mahjong (Jpn)					| 		| 1990	| Sunsoft	| Sega Megadrive| 					|
| md_telstad	|  	| Tel-Tel Stadium (Jpn)					| 		| 1990	| Sunsoft	| Sega Megadrive| 					|
| md_telebrad	|  	| Telebradesco Residencia (Bra)				| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| msx_telebunn	|  	| Telebunnie (Jpn)					| 		| 1984	| ASCII		| MSX		| 					|
| msx_telebunna	|  	| Telebunnie (Jpn, Alt)					| msx_telebunn	| 1984	| ASCII		| MSX		| 					|
| cv_telly	|  	| Telly Turtle						| 		| 1984	| Coleco	| ColecoVision	| 					|
| tempest1	|  	| Tempest (rev 1)					| tempest	| 1980	| Atari		| Miscellaneous	| 					|
| tempest1r	|  	| Tempest (rev 1, Revised Hardware)			| tempest	| 1980	| Atari		| Miscellaneous	| 					|
| tempest2	|  	| Tempest (rev 2)					| tempest	| 1980	| Atari		| Miscellaneous	| 					|
| tempest3	|  	| Tempest (rev 3)					| tempest	| 1980	| Atari		| Miscellaneous	| 					|
| tempest	|  	| Tempest (rev 3, Revised Hardware)			| 		| 1980	| Atari		| Miscellaneous	| 					|
| temptube	|  	| Tempest Tubes						| tempest	| 1980	| hack (Duncan B| Miscellaneous	| 					|
| gg_tempojrp9	|  	| Tempo Jr. (Prototype, 19941128)			| gg_tempojr	| 1994	| Sega		| Sega Game Gear| 					|
| gg_tempojrp8	|  	| Tempo Jr. (Prototype, 19941205)			| gg_tempojr	| 1994	| Sega		| Sega Game Gear| 					|
| gg_tempojrp7	|  	| Tempo Jr. (Prototype, 19941212)			| gg_tempojr	| 1994	| Sega		| Sega Game Gear| 					|
| gg_tempojrp6	|  	| Tempo Jr. (Prototype, 19941226)			| gg_tempojr	| 1994	| Sega		| Sega Game Gear| 					|
| gg_tempojrp5	|  	| Tempo Jr. (Prototype, 19950117)			| gg_tempojr	| 1995	| Sega		| Sega Game Gear| 					|
| gg_tempojrp4	|  	| Tempo Jr. (Prototype, 19950120)			| gg_tempojr	| 1995	| Sega		| Sega Game Gear| 					|
| gg_tempojrp3	|  	| Tempo Jr. (Prototype, 19950131)			| gg_tempojr	| 1995	| Sega		| Sega Game Gear| 					|
| gg_tempojrp2	|  	| Tempo Jr. (Prototype, 19950206)			| gg_tempojr	| 1995	| Sega		| Sega Game Gear| 					|
| gg_tempojrp1	|  	| Tempo Jr. (Prototype, 19950215)			| gg_tempojr	| 1995	| Sega		| Sega Game Gear| 					|
| gg_tempojr	|  	| Tempo Jr. (World)					| 		| 1995	| Sega		| Sega Game Gear| 					|
| msx_temptations|  	| Temptations						| 		| 1988	| Topo Soft	| MSX		| 					|
| dynwarjr	|  	| Tenchi wo Kurau (Japan Resale Ver.)			| dynwar	| 1989	| Capcom	| CPS1		| 					|
| dynwarj	|  	| Tenchi wo Kurau (Japan)				| dynwar	| 1989	| Capcom	| CPS1		| 					|
| wofj		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan| wof		| 1992	| Capcom	| CPS1 / QSound	| 					|
| wofch		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer,| 		| 1992	| Capcom	| CPS Changer	| 					|
| wofjh		|  	| Tenchi wo Kurau II - Sekiheki no Tatakai (hack, 921031| wof		| 1992	| hack		| CPS1 / QSound	| 					|
| tengai	|  	| Tengai (world)					| 		| 1996	| Psikyo	| Psikyo 68EC020| 					|
| tengaij	|  	| Tengai\0Sengoku Blade - sengoku ace episode II	| tengai	| 1996	| Psikyo	| Psikyo 68EC020| 					|
| gg_tengenwc	|  	| Tengen World Cup Soccer (Euro, USA)			| 		| 1993	| Tengen	| Sega Game Gear| 					|
| sms_tennis	|  	| Tennis Ace (Euro, Bra)				| 		| 1989	| Sega		| Sega Master Sy| 					|
| pce_tennokoe	| D NW	| Tennokoe Bank						| 		| 1991	| Hudson	| PC Engine	| 					|
| sms_bakabon	|  	| Tensai Bakabon (Jpn)					| 		| 1988	| Sega		| Sega Master Sy| 					|
| msx_tensaird	|  	| Tensai Rabbian Daifunsen (Jpn)			| 		| 1986	| Toshiba EMI	| MSX		| 					|
| pce_sdragon	|  	| Tenseiryuu - Saint Dragon				| 		| 1990	| Irem		| PC Engine	| 					|
| msx_tension	|  	| Tension						| 		| 1988	| System 4	| MSX		| 					|
| msx_teodoro	|  	| Teodoro No Sabe Volar					| 		| 2012	| Retroworks/Dim| MSX		| 					|
| sg1k_terebioe	|  	| Terebi Oekaki (Jpn)					| 		| 1985	| Sega		| Sega SG-1000	| 					|
| sms_term2	|  	| Terminator 2 - Judgment Day (Euro)			| 		| 1993	| Flying Edge	| Sega Master Sy| 					|
| gg_term2	|  	| Terminator 2 - Judgment Day (Euro, USA)		| 		| 1993	| Flying Edge	| Sega Game Gear| Glitchy graphics, use the SMS version,|
| msx_terminus	|  	| Terminus - Prison Planet (Euro)			| 		| 1987	| Mastertronic A| MSX		| 					|
| spec_terracrs	|  	| Terra Cresta (128K)					| 		| 1986	| Imagine Softwa| ZX Spectrum	| 					|
| spec_terracrs_48|  	| Terra Cresta (48K)					| spec_terracrs	| 1986	| Imagine Softwa| ZX Spectrum	| 					|
| terracren	|  	| Terra Cresta (YM2203)					| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracre	|  	| Terra Cresta (YM3526 set 1)				| 		| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracreo	|  	| Terra Cresta (YM3526 set 2)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracrea	|  	| Terra Cresta (YM3526 set 3)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| pce_terracr2	|  	| Terra Cresta II - Mandoraa no Gyakushuu		| 		| 1992	| Nihon Bussan	| PC Engine	| 					|
| terrafj	|  	| Terra Force (Japan)					| terraf	| 1987	| Nichibutsu Jap| Miscellaneous	| 					|
| terrafb	|  	| Terra Force (Japan, bootleg set 2)			| terraf	| 1987	| bootleg	| Miscellaneous	| imperfect graphics			|
| terrafjb	|  	| Terra Force (Japan, bootleg with additional Z80)	| terraf	| 1987	| bootleg	| Miscellaneous	| imperfect graphics			|
| terrafu	|  	| Terra Force (US)					| terraf	| 1987	| Nichibutsu USA| Miscellaneous	| 					|
| terraf	|  	| Terra Force						| 		| 1987	| Nichibutsu	| Miscellaneous	| 					|
| msx_terramex	|  	| Terramex (Euro)					| 		| 1988	| Grandslam Ente| MSX		| 					|
| cterrani	|  	| Terranean (DECO Cassette) (US)			| 		| 1981	| Data East Corp| Cassette Syste| 					|
| gg_tesserae	|  	| Tesserae (Euro, USA)					| 		| 1993	| GameTek	| Sega Game Gear| 					|
| md_td2	|  	| Test Drive II - The Duel (Euro, USA)			| 		| 1992	| Ballistic	| Sega Megadrive| 					|
| ctsttape	|  	| Test Tape (DECO Cassette) (US)			| 		| 1981	| Data East Corp| Cassette Syste| 					|
| test_adc	| D	| test_adc						| 		| 1986	| Nintendo	| Miscellaneous	| 					|
| msx_tetrahor	|  	| Tetra Horror (Jpn)					| 		| 1983	| ASCII		| MSX		| 					|
| msx_tetrahora	|  	| Tetra Horror (Jpn, Alt)				| msx_tetrahor	| 1983	| ASCII		| MSX		| 					|
| atetrisb	|  	| Tetris (bootleg set 1)				| atetris	| 1988	| bootleg	| Miscellaneous	| 					|
| atetrisb2	|  	| Tetris (bootleg set 2)				| atetris	| 1988	| bootleg	| Miscellaneous	| 					|
| tetrisbl	|  	| Tetris (bootleg)					| tetris	| 1988	| bootleg	| System 16B	| 					|
| atetrisc	|  	| Tetris (cocktail set 1)				| atetris	| 1989	| Atari Games	| Miscellaneous	| 					|
| atetrisc2	|  	| Tetris (cocktail set 2)				| atetris	| 1989	| Atari Games	| Miscellaneous	| 					|
| tetrsark	|  	| Tetris (D.R. Korea)					| 		| 198?	| D.R. Korea	| Arkanoid	| Wrong colors				|
| tetrista	|  	| Tetris (Japan, B-System, YM2203)			| tetris	| 1989	| Sega		| Taito B System| 					|
| tetrist	|  	| Tetris (Japan, B-System, YM2610)			| tetris	| 1989	| Sega		| Taito B System| buggy - use parent!			|
| tetrisse	|  	| Tetris (Japan, System E)				| 		| 1988	| Sega		| System E	| 					|
| tetristh	|  	| Tetris (Japan, Taito H-System)			| tetris	| 1988	| Sega		| Taito H System| 					|
| md_tetris	|  	| Tetris (Jpn)						| 		| 1989	| Tetris	| Sega Megadrive| 					|
| msx_tetris	|  	| Tetris (Kor)						| 		| 19??	| Zemina	| MSX		| 					|
| msx_tetrisa	|  	| Tetris (Kor, Alt)					| msx_tetris	| 198?	| Zemina	| MSX		| 					|
| md_tetris1	|   NW	| Tetris (Pirate?)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| atetris	|  	| Tetris (set 1)					| 		| 1988	| Atari Games	| Miscellaneous	| 					|
| tetris1d	|  	| Tetris (set 1, Japan, System 16B, FD1094 317-0091 decr| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris1	|  	| Tetris (set 1, Japan, System 16B, FD1094 317-0091)	| tetris	| 1988	| Sega		| System 16B	| 					|
| atetrisa	|  	| Tetris (set 2)					| atetris	| 1988	| Atari Games	| Miscellaneous	| 					|
| tetris2d	|  	| Tetris (set 2, Japan, System 16B, FD1094 317-0092 decr| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris2	|  	| Tetris (set 2, Japan, System 16B, FD1094 317-0092)	| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris3d	|  	| Tetris (set 3, Japan, System 16A, FD1094 317-0093a dec| tetris	| 1988	| Sega		| System 16A	| 					|
| tetris3	|  	| Tetris (set 3, Japan, System 16A, FD1094 317-0093a)	| tetris	| 1988	| Sega		| System 16A	| 					|
| tetrisd	|  	| Tetris (set 4, Japan, System 16A, FD1094 317-0093 decr| tetris	| 1988	| Sega		| System 16A	| 					|
| tetris	|  	| Tetris (set 4, Japan, System 16A, FD1094 317-0093)	| 		| 1988	| Sega		| System 16A	| 					|
| tetrbx	|  	| Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selec| 		| 2006	| ISG		| ISG Selection | 					|
| msx_tetris2	|  	| Tetris II (Kor)					| 		| 1989	| Prosoft	| MSX		| 					|
| tetrisp2ja	|  	| Tetris Plus 2 (Japan, V2.1)				| tetrisp2	| 1997	| Jaleco / The T| Miscellaneous	| 					|
| tetrisp2j	|  	| Tetris Plus 2 (Japan, V2.2)				| tetrisp2	| 1997	| Jaleco / The T| Miscellaneous	| 					|
| tetrisp2	|  	| Tetris Plus 2 (World)					| 		| 1997	| Jaleco / The T| Miscellaneous	| 					|
| tgm2p		|  	| Tetris the Absolute The Grand Master 2 Plus		| tgm2		| 2000	| Arika		| PS5V2		| 					|
| tgm2		|  	| Tetris the Absolute The Grand Master 2		| 		| 2000	| Arika		| PS5V2		| 					|
| msx_tetsuman	|  	| Tetsuman (Jpn)					| 		| 1985	| HAL Kenkyuujo	| MSX		| 					|
| msx_tetsumana	|  	| Tetsuman (Jpn, Alt)					| msx_tetsuman	| 1985	| HAL Kenkyuujo	| MSX		| 					|
| thoop2	|  	| TH Strikes Back (Non North America, Version 1.0, Check| 		| 1994	| Gaelco	| Miscellaneous	| 					|
| thoop2a	|  	| TH Strikes Back (Non North America, Version 1.0, Check| thoop2	| 1994	| Gaelco	| Miscellaneous	| 					|
| sms_sn_ateam	|  	| The A-Team (Music prototype)				| 		| 1992	| Probe		| Sega Master Sy| 					|
| sms_addfam	|  	| The Addams Family (Euro)				| 		| 1993	| Flying Edge	| Sega Master Sy| 					|
| md_addfam	|  	| The Addams Family (Euro, USA)				| 		| 1994	| Flying Edge	| Sega Megadrive| 					|
| md_addfamp1	|  	| The Addams Family (USA, Prototype)			| md_addfam	| 1994	| Flying Edge	| Sega Megadrive| 					|
| md_addfamp2	|  	| The Addams Family (USA, Prototype, Alt)		| md_addfam	| 1994	| Flying Edge	| Sega Megadrive| 					|
| gg_addfam	|  	| The Addams Family (World)				| 		| 1993	| Flying Edge	| Sega Game Gear| 					|
| md_advbatr	|  	| The Adventures of Batman & Robin (Euro)		| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp12	|  	| The Adventures of Batman & Robin (Prototype, 19950406)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp11	|  	| The Adventures of Batman & Robin (Prototype, 19950410)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp10	|  	| The Adventures of Batman & Robin (Prototype, 19950411)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp09	|  	| The Adventures of Batman & Robin (Prototype, 19950418)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp08	|  	| The Adventures of Batman & Robin (Prototype, 19950419)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp07	|  	| The Adventures of Batman & Robin (Prototype, 19950421)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp06	|  	| The Adventures of Batman & Robin (Prototype, 19950422)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp05	|  	| The Adventures of Batman & Robin (Prototype, 19950424)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp04	|  	| The Adventures of Batman & Robin (Prototype, 19950426)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp03	|  	| The Adventures of Batman & Robin (Prototype, 19950427)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp02	|  	| The Adventures of Batman & Robin (Prototype, 19950428)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatrp01	|  	| The Adventures of Batman & Robin (Prototype, 19950501)| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| md_advbatru	|  	| The Adventures of Batman & Robin (USA)		| md_advbatr	| 1995	| Sega		| Sega Megadrive| 					|
| gg_advbatmr	|  	| The Adventures of Batman and Robin (Euro, USA)	| 		| 1995	| Sega		| Sega Game Gear| 					|
| md_mightmax	|  	| The Adventures of Mighty Max (Euro)			| 		| 1994	| Ocean		| Sega Megadrive| 					|
| md_mightmaxu	|  	| The Adventures of Mighty Max (USA)			| md_mightmax	| 1994	| Ocean		| Sega Megadrive| 					|
| md_rockybw	|  	| The Adventures of Rocky and Bullwinkle and Friends (US| 		| 1993	| Absolute Enter| Sega Megadrive| 					|
| alphaxz	|  	| The Alphax Z (Japan)					| m660		| 1986	| Ed Co. Ltd. (W| Miscellaneous	| 					|
| mrflea	|  	| The Amazing Adventures of Mr. F. Lea			| 		| 1982	| Pacific Novelt| Miscellaneous	| 					|
| anteateruk	|  	| The Anteater (UK)					| anteater	| 1983	| Free Enterpris| Galaxian	| 					|
| msx_apeman	|  	| The Apeman Strikes Again				| 		| 1985	| Bytebusters	| MSX		| 					|
| md_aquagame	|  	| The Aquatic Games Starring James Pond and the Aquabats| 		| 1992	| Electronic Art| Sega Megadrive| 					|
| astyanax	|  	| The Astyanax						| 		| 1989	| Jaleco	| Mega System 1	| 					|
| md_redcliffa	|  	| The Battle of Red Cliffs - Romance of the Three Kingdo| md_redcliff	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_redcliff	|  	| The Battle of Red Cliffs - Romance of the Three Kingdo| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| battroad	|  	| The Battle-Road					| 		| 1984	| Irem		| Irem M62	| 					|
| cv_bbears	|  	| The Berenstain Bears (Prototype)			| 		| 1984	| Coleco	| ColecoVision	| 					|
| md_berensp20	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp19	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp18	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp17	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp16	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp15	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp14	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp13	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp12	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp11	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp10	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp09	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| gg_berensp17	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| md_berensp08	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| gg_berensp16	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| md_berensp07	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp06	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| gg_berensp15	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp14	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp13	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp12	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| md_berensp05	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp04	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp03	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp02	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| md_berensp01	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| md_berens	| 1994	| Sega		| Sega Megadrive| 					|
| gg_berensp10	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp11	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp09	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp08	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp07	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp06	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp05	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp04	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp03	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp01	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berensp02	|  	| The Berenstain Bears' Camping Adventure (Prototype, 19| gg_berens	| 1994	| Sega		| Sega Game Gear| 					|
| gg_berens	|  	| The Berenstain Bears' Camping Adventure (USA)		| 		| 1994	| Sega		| Sega Game Gear| 					|
| md_berens	|  	| The Berenstain Bears' Camping Adventure (USA)		| 		| 1994	| Sega		| Sega Megadrive| 					|
| berlwallt	|  	| The Berlin Wall (bootleg ?)				| berlwall	| 1991	| Kaneko	| Kaneko16	| 					|
| berlwallk	|  	| The Berlin Wall (Korea)				| berlwall	| 1991	| Kaneko (Inter | Kaneko16	| 					|
| berlwall	|  	| The Berlin Wall					| 		| 1991	| Kaneko	| Kaneko16	| 					|
| sms_hicom8a	|  	| The Best Game Collection (Kor, 8 in 1 Ver. A)		| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom8b	|  	| The Best Game Collection (Kor, 8 in 1 Ver. B)		| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom8c	|  	| The Best Game Collection (Kor, 8 in 1 Ver. C)		| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3e	|  	| The Best Game Collection - Ghost House + Teddy Boy Blu| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3b	|  	| The Best Game Collection - Great Baseball + Great Socc| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3a	|  	| The Best Game Collection - Hang On + Pit Pot + Spy vs | 		| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3f	|  	| The Best Game Collection - Satellite-7 + Great Basebal| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3d	|  	| The Best Game Collection - Teddy Boy Blues + Great Soc| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| sms_hicom3c	|  	| The Best Game Collection - Teddy Boy Blues + Pit-Pot +| sms_hicom3a	| 1990	| Hi-Com	| Sega Master Sy| 					|
| bigprowr	|  	| The Big Pro Wrestling!				| 		| 1983	| Technos Japan	| Miscellaneous	| 					|
| billiard	|  	| The Billiards						| hustler	| 1981	| bootleg	| Galaxian	| 					|
| msx_blckonyx	|  	| The Black Onyx (Jpn)					| 		| 1985	| ASCII		| MSX		| 					|
| sg1k_blckonyx	|  	| The Black Onyx (Jpn)					| 		| 1987	| Sega		| Sega SG-1000	| 					|
| msx_blckony2	|  	| The Black Onyx II - Search For The Fire Crystal (Jpn)	| 		| 1986	| ASCII		| MSX		| 					|
| bounty2	|  	| The Bounty (set 2)					| bounty	| 1982	| Orca		| Miscellaneous	| 					|
| bounty	|  	| The Bounty						| 		| 1982	| Orca		| Miscellaneous	| 					|
| msx_castle	|  	| The Castle (Jpn)					| 		| 1985	| ASCII		| MSX		| 					|
| sg1k_castle	|  	| The Castle (Jpn)					| 		| 1986	| Sega		| Sega SG-1000	| 					|
| msx_castlek	|  	| The Castle (Kor)					| msx_castle	| 1987	| Static Soft	| MSX		| 					|
| md_chaoseng	|  	| The Chaos Engine (Euro)				| 		| 1992	| Microprose	| Sega Megadrive| 					|
| md_chaosen2	|  	| The Chaos Engine 2 (Euro, Prototype)			| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| gg_chessmst	|  	| The Chessmaster (Euro, USA)				| 		| 1991	| Sega		| Sega Game Gear| 					|
| sms_circuit	|  	| The Circuit (Jpn)					| sms_worldgp	| 1986	| Sega		| Sega Master Sy| 					|
| edrandyj	|  	| The Cliffhanger - Edward Randy (Japan ver 3)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy1	|  	| The Cliffhanger - Edward Randy (World ver 1)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy2	|  	| The Cliffhanger - Edward Randy (World ver 2)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy	|  	| The Cliffhanger - Edward Randy (World ver 3)		| 		| 1990	| Data East Corp| DECO IC16	| 					|
| ctribeb	|  	| The Combatribes (bootleg set 1)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribeb2	|  	| The Combatribes (bootleg set 2)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribej	|  	| The Combatribes (Japan)				| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribeu1	|  	| The Combatribes (US , rev 1)				| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribe	|  	| The Combatribes (US, rev 2, set 1)			| 		| 1990	| Technos Japan	| Miscellaneous	| 					|
| ctribeua	|  	| The Combatribes (US, rev 2, set 2)			| ctribe	| 1990	| Technos Japan	| Miscellaneous	| 					|
| msx_thecure	|  	| The Cure						| 		| 2005	| XL2S Entertain| MSX		| 					|
